1,10.2
1,11.2
1,9.8
100,9.9
100,10.5
100,10.0
500,13.2
500,28.3
500,17.3
1000,32.2
1000,32.3
1000,26.0
1500,53.0
1500,56.5
1500,56.1
2000,64.2
2000,65.3
2000,61.0
3000,83.2
3000,80.7
3000,84.2
4000,87.0
4000,89.1
4000,86.0
5000,87.4
5000,89.2
5000,87.2
6000,89.8
6000,89.8
6000,88.8
7000,90.5
7000,91.7
7000,90.9
8000,90.3
8000,91.1
8000,90.1
9000,91.4
9000,91.4
9000,90.2
10000,91.6
10000,91.6
10000,89.3
20000,92.2
