1,11.6
1,9.3
1,10.4
100,9.3
100,11.5
100,10.2
500,11.2
500,13.4
500,29.6
1000,27.8
1000,32.1
1000,28.1
1500,52.8
1500,40.0
1500,40.4
2000,59.5
2000,57.5
2000,57.0
3000,76.0
3000,73.9
3000,77.6
4000,87.3
4000,85.8
4000,87.0
5000,87.8
5000,86.7
5000,88.8
6000,90.8
6000,89.3
6000,89.4
7000,90.8
7000,91.1
7000,89.1
8000,90.5
8000,91.1
8000,89.2
9000,92.2
9000,91.4
9000,90.8
10000,91.7
10000,89.3
10000,90.1
20000,93.6
20000,92.3
20000,93.7
30000,93.6
30000,93.8
30000,94.0
