1,11.9
1,9.4
1,9.1
100,11.4
100,11.8
100,12.4
500,26.7
500,14.1
500,10.0
1000,36.1
1000,33.1
1000,36.6
1500,56.0
1500,53.9
1500,57.8
2000,70.4
2000,69.1
2000,68.3
3000,85.8
3000,86.8
3000,81.6
4000,88.4
4000,87.2
4000,88.2
