1,8.9
1,10.1
1,10.2
100,10.3
100,10.9
100,9.9
500,14.9
500,13.2
500,16.0
1000,24.8
1000,24.6
1000,21.2
1500,43.7
1500,43.0
1500,50.4
2000,54.0
2000,51.3
2000,64.1
3000,72.5
3000,73.0
3000,75.7
4000,86.5
4000,80.7
4000,81.2
5000,86.4
5000,86.7
5000,88.2
6000,87.0
6000,88.3
6000,89.6
7000,90.4
7000,89.9
7000,89.5
8000,91.2
8000,88.2
8000,89.9
9000,90.6
9000,90.1
9000,90.2
10000,90.2
10000,91.2
10000,90.6
20000,92.2
20000,92.0
20000,92.8
30000,92.4
30000,92.7
30000,94.7
40000,92.9
