1,10.1
1,9.2
1,10.8
100,10.9
100,10.7
100,10.1
500,11.0
500,29.8
500,11.7
1000,29.4
1000,30.0
1000,41.8
1500,47.5
1500,57.1
1500,50.2
2000,58.2
2000,59.7
2000,64.3
3000,81.9
3000,81.3
3000,78.4
4000,87.2
4000,85.3
4000,84.5
5000,87.8
5000,87.6
5000,90.0
6000,90.4
6000,91.2
6000,91.3
7000,90.4
7000,91.9
7000,91.3
8000,89.6
8000,91.0
8000,89.8
9000,90.0
9000,91.6
9000,90.0
10000,90.6
10000,91.7
10000,90.8
